P_TOTAL,POB0_4,POB18_,PNACOENT,GRADOESCO,PCASADA12_,P_1SM,P1_2SM,P2_5SM,P6_10SM,P10_SM,T_VIVHAB,VIVPARHAB,PRO_OCVP,PRO_OVP,VP_TV,TOTHOG
955.0,82.0,516.0,10.0,5.0,400.0,76.0,24.0,5.0,3.0,0.0,198.0,198.0,2.04,4.82,126.0,208.0
10.0,1.0,6.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.33,3.33,0.0,3.0
1643.0,129.0,1020.0,9.0,4.0,713.0,278.0,60.0,19.0,10.0,2.0,376.0,376.0,1.48,4.37,308.0,389.0
1060.0,93.0,595.0,23.0,5.0,419.0,190.0,26.0,11.0,3.0,0.0,218.0,218.0,1.73,4.86,131.0,231.0
24.0,4.0,14.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.18,4.8,1.0,5.0
745.0,106.0,309.0,31.0,3.0,259.0,70.0,21.0,12.0,7.0,0.0,143.0,140.0,2.66,5.21,53.0,147.0
226.0,35.0,112.0,0.0,3.0,83.0,21.0,1.0,0.0,0.0,0.0,41.0,41.0,3.22,5.51,6.0,41.0
336.0,31.0,157.0,0.0,4.0,124.0,21.0,2.0,0.0,0.0,0.0,61.0,61.0,2.95,5.51,33.0,61.0
290.0,40.0,129.0,2.0,2.0,120.0,28.0,4.0,1.0,0.0,0.0,63.0,63.0,2.37,4.6,4.0,63.0
334.0,66.0,134.0,0.0,4.0,112.0,7.0,3.0,1.0,0.0,0.0,53.0,53.0,3.12,6.3,14.0,55.0
336.0,44.0,182.0,3.0,5.0,141.0,46.0,6.0,1.0,3.0,0.0,68.0,67.0,2.47,4.94,47.0,68.0
176.0,29.0,68.0,0.0,3.0,53.0,37.0,1.0,0.0,0.0,0.0,24.0,24.0,4.4,7.33,5.0,25.0
11.0,1.0,10.0,0.0,3.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,1.57,3.67,2.0,3.0
27.0,3.0,15.0,0.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,2.7,6.75,3.0,4.0
169.0,19.0,69.0,13.0,2.0,54.0,3.0,1.0,0.0,0.0,0.0,26.0,26.0,4.12,6.5,5.0,26.0
17.0,2.0,7.0,0.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,1.42,5.67,2.0,4.0
75.0,17.0,27.0,0.0,3.0,22.0,3.0,4.0,0.0,0.0,0.0,9.0,9.0,3.57,8.33,3.0,11.0
31.0,2.0,17.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.82,4.43,0.0,7.0
53.0,7.0,26.0,2.0,4.0,13.0,1.0,3.0,0.0,0.0,0.0,16.0,15.0,1.85,3.2,4.0,16.0
69.0,11.0,40.0,0.0,3.0,27.0,17.0,4.0,1.0,0.0,0.0,12.0,12.0,3.0,5.75,3.0,16.0
200.0,35.0,115.0,0.0,4.0,89.0,46.0,7.0,3.0,0.0,0.0,42.0,42.0,3.23,4.76,18.0,48.0
288.0,45.0,146.0,1.0,2.0,122.0,20.0,12.0,0.0,0.0,0.0,63.0,63.0,3.06,4.57,9.0,64.0
151.0,27.0,78.0,0.0,1.0,59.0,21.0,0.0,0.0,0.0,0.0,37.0,37.0,3.6,4.08,0.0,37.0
32.0,4.0,11.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.8,4.5,0.0,6.0
171.0,13.0,107.0,6.0,6.0,62.0,46.0,13.0,6.0,2.0,0.0,72.0,72.0,1.6,2.38,2.0,73.0
16.0,1.0,9.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.45,5.33,2.0,3.0
114.0,9.0,59.0,2.0,3.0,32.0,11.0,4.0,1.0,0.0,0.0,18.0,18.0,2.71,6.33,10.0,18.0
107.0,16.0,56.0,0.0,2.0,48.0,23.0,0.0,0.0,0.0,0.0,20.0,20.0,2.82,5.35,8.0,22.0
14.0,0.0,9.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.5,4.67,1.0,3.0
301.0,59.0,121.0,0.0,3.0,110.0,26.0,0.0,0.0,0.0,0.0,50.0,49.0,3.36,6.04,16.0,51.0
31.0,3.0,15.0,0.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,1.94,6.2,3.0,6.0
13.0,1.0,8.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.86,4.33,3.0,3.0
21.0,7.0,8.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,3.0,3.0
122.0,19.0,64.0,0.0,5.0,51.0,12.0,3.0,0.0,0.0,0.0,27.0,27.0,3.94,4.52,13.0,27.0
110.0,24.0,42.0,0.0,2.0,34.0,19.0,3.0,0.0,0.0,0.0,18.0,18.0,3.33,6.11,1.0,19.0
213.0,43.0,85.0,0.0,3.0,72.0,14.0,0.0,0.0,0.0,0.0,33.0,33.0,3.43,6.45,18.0,37.0
14.0,2.0,6.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.75,4.67,1.0,3.0
82.0,13.0,29.0,0.0,1.0,26.0,3.0,2.0,0.0,0.0,0.0,13.0,13.0,3.89,6.31,0.0,14.0
124.0,20.0,53.0,0.0,1.0,42.0,12.0,0.0,0.0,0.0,0.0,24.0,24.0,3.18,5.17,0.0,24.0
84.0,11.0,34.0,0.0,2.0,24.0,7.0,0.0,0.0,0.0,0.0,15.0,15.0,3.65,5.6,1.0,15.0
13.0,0.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.14,2.0,2.0,4.0
44.0,6.0,23.0,0.0,3.0,16.0,13.0,1.0,0.0,0.0,0.0,9.0,9.0,2.93,4.89,0.0,9.0
146.0,22.0,67.0,1.0,4.0,62.0,21.0,6.0,0.0,0.0,0.0,34.0,34.0,2.39,4.29,13.0,35.0
111.0,13.0,49.0,3.0,3.0,43.0,12.0,0.0,0.0,0.0,0.0,21.0,21.0,3.08,5.29,6.0,22.0
14.0,5.0,6.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.67,4.67,2.0,3.0
91.0,22.0,32.0,0.0,1.0,30.0,3.0,1.0,1.0,0.0,0.0,11.0,11.0,5.69,8.27,1.0,11.0
18.0,5.0,7.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,2.57,4.5,0.0,4.0
4.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.33,0.0,3.0
24.0,3.0,11.0,0.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.71,4.8,3.0,5.0
113.0,27.0,48.0,0.0,4.0,40.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,3.32,5.14,1.0,22.0
17.0,3.0,11.0,0.0,7.0,10.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.21,5.67,3.0,4.0
24.0,1.0,12.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,1.04,3.43,6.0,7.0
456.0,75.0,201.0,0.0,3.0,155.0,66.0,9.0,8.0,1.0,0.0,83.0,83.0,2.39,5.49,42.0,85.0
79.0,18.0,31.0,0.0,3.0,30.0,1.0,2.0,0.0,0.0,0.0,16.0,16.0,3.43,4.94,0.0,16.0
221.0,18.0,107.0,0.0,4.0,86.0,24.0,1.0,0.0,0.0,0.0,42.0,42.0,3.03,5.26,33.0,44.0
15.0,2.0,8.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.5,5.0,1.0,3.0
15.0,4.0,6.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.88,5.0,2.0,3.0
16.0,0.0,11.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,5.33,0.0,3.0
23.0,3.0,12.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.29,7.67,0.0,4.0
39.0,1.0,24.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,9.0,9.0,2.29,4.33,3.0,9.0
13.0,1.0,7.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.63,4.33,2.0,3.0
190.0,36.0,75.0,0.0,2.0,75.0,2.0,0.0,0.0,0.0,0.0,43.0,43.0,3.02,4.42,2.0,45.0
84.0,15.0,40.0,0.0,4.0,35.0,11.0,0.0,0.0,0.0,0.0,19.0,19.0,2.4,4.42,4.0,19.0
17.0,5.0,8.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.4,4.25,0.0,4.0
13.0,3.0,7.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.17,4.33,0.0,3.0
17.0,2.0,10.0,0.0,5.0,8.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,3.4,5.67,3.0,3.0
18.0,1.0,10.0,0.0,5.0,8.0,3.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,4.5,2.0,4.0
15.0,3.0,7.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,3.75,5.0,0.0,3.0
27.0,4.0,16.0,0.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,1.8,3.86,5.0,8.0
16.0,2.0,10.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,3.2,3.0,5.0
18.0,1.0,10.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,4.5,6.0,3.0,3.0
55.0,12.0,24.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,2.75,4.58,0.0,12.0
37.0,3.0,18.0,0.0,3.0,16.0,5.0,1.0,1.0,0.0,0.0,7.0,7.0,2.85,5.29,3.0,7.0
169.0,40.0,58.0,0.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,3.07,5.83,1.0,30.0
74.0,16.0,26.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,3.22,4.63,0.0,16.0
179.0,30.0,84.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,4.07,5.77,1.0,31.0
44.0,10.0,14.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,3.9,6.5,0.0,6.0
12.0,2.0,6.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.4,3.0,0.0,4.0
28.0,2.0,20.0,0.0,2.0,10.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,0.88,3.5,5.0,8.0
9.0,1.0,6.0,0.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.8,3.0,2.0,3.0
52.0,11.0,23.0,0.0,3.0,20.0,4.0,8.0,0.0,0.0,0.0,10.0,10.0,4.33,5.2,5.0,10.0
51.0,16.0,19.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,5.67,5.67,0.0,9.0
20.0,2.0,10.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.22,5.0,1.0,4.0
14.0,3.0,8.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.33,3.5,1.0,4.0
155.0,27.0,67.0,1.0,4.0,59.0,13.0,3.0,0.0,0.0,0.0,37.0,34.0,3.78,4.12,3.0,34.0
69.0,12.0,41.0,0.0,3.0,32.0,3.0,0.0,1.0,0.0,0.0,17.0,17.0,3.29,4.06,0.0,19.0
132.0,15.0,72.0,0.0,3.0,46.0,19.0,1.0,1.0,0.0,0.0,30.0,30.0,2.24,4.4,4.0,31.0
65.0,10.0,37.0,0.0,5.0,30.0,17.0,2.0,0.0,0.0,0.0,16.0,16.0,3.61,4.06,5.0,16.0
26.0,2.0,8.0,0.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.25,8.67,2.0,3.0
148.0,14.0,97.0,0.0,5.0,72.0,39.0,8.0,1.0,1.0,0.0,43.0,43.0,1.61,3.44,18.0,45.0
557.0,100.0,245.0,0.0,2.0,209.0,96.0,25.0,6.0,1.0,0.0,105.0,105.0,4.78,5.3,5.0,121.0
524.0,83.0,256.0,0.0,4.0,198.0,203.0,16.0,10.0,1.0,0.0,107.0,107.0,2.93,4.9,29.0,117.0
933.0,141.0,428.0,0.0,3.0,328.0,166.0,22.0,10.0,6.0,1.0,168.0,168.0,4.44,5.55,23.0,191.0
760.0,149.0,318.0,0.0,3.0,278.0,60.0,2.0,0.0,0.0,0.0,162.0,162.0,3.82,4.69,20.0,166.0
93.0,14.0,45.0,0.0,3.0,37.0,31.0,1.0,3.0,0.0,0.0,19.0,19.0,3.72,4.89,1.0,21.0
80.0,8.0,47.0,0.0,4.0,34.0,28.0,3.0,0.0,0.0,0.0,21.0,21.0,1.67,3.81,7.0,22.0
62.0,3.0,25.0,0.0,4.0,18.0,4.0,1.0,0.0,0.0,0.0,13.0,12.0,2.48,4.75,4.0,12.0
195.0,25.0,105.0,0.0,4.0,76.0,42.0,7.0,6.0,0.0,0.0,39.0,39.0,3.0,5.0,12.0,41.0
362.0,50.0,183.0,0.0,3.0,142.0,22.0,5.0,3.0,0.0,0.0,80.0,80.0,2.7,4.53,6.0,84.0
37.0,5.0,18.0,0.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,3.36,5.29,5.0,7.0
69.0,7.0,33.0,0.0,4.0,24.0,10.0,0.0,0.0,0.0,0.0,14.0,14.0,2.46,4.93,3.0,15.0
122.0,22.0,50.0,0.0,2.0,50.0,10.0,0.0,0.0,0.0,0.0,23.0,23.0,3.7,5.3,0.0,27.0
217.0,29.0,96.0,0.0,3.0,71.0,14.0,0.0,0.0,0.0,0.0,39.0,38.0,3.42,5.58,2.0,38.0
14.0,2.0,9.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8,3.5,0.0,4.0
21.0,5.0,10.0,0.0,3.0,10.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,4.2,4.2,1.0,5.0
20.0,3.0,8.0,0.0,1.0,8.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,6.67,6.67,0.0,4.0
33.0,5.0,14.0,0.0,2.0,8.0,5.0,1.0,0.0,0.0,0.0,4.0,4.0,4.71,8.25,1.0,5.0
19.0,3.0,6.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.17,6.33,0.0,3.0
14.0,4.0,6.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.5,4.67,1.0,3.0
70311.0,7815.0,41106.0,4029.0,7.0,27764.0,7134.0,8185.0,5949.0,2277.0,657.0,15743.0,15648.0,1.45,4.44,13688.0,16398.0
122.0,11.0,54.0,0.0,4.0,46.0,5.0,6.0,1.0,0.0,0.0,24.0,23.0,2.66,5.09,11.0,23.0
85.0,13.0,48.0,0.0,2.0,32.0,4.0,0.0,0.0,0.0,0.0,16.0,16.0,3.4,5.31,4.0,16.0
94.0,13.0,45.0,0.0,3.0,40.0,6.0,0.0,0.0,0.0,0.0,20.0,20.0,4.48,4.7,5.0,20.0
189.0,16.0,108.0,0.0,2.0,81.0,31.0,18.0,3.0,0.0,0.0,50.0,50.0,2.55,3.78,25.0,50.0
116.0,21.0,50.0,0.0,2.0,49.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,3.05,5.27,3.0,24.0
12.0,2.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,4.0,2.0,3.0
492.0,54.0,268.0,0.0,4.0,193.0,20.0,29.0,3.0,0.0,0.0,114.0,114.0,2.27,4.32,56.0,115.0
148.0,14.0,86.0,0.0,4.0,59.0,2.0,18.0,0.0,0.0,0.0,32.0,32.0,2.35,4.63,13.0,34.0
26.0,4.0,17.0,0.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,1.86,3.25,0.0,8.0
28.0,5.0,20.0,0.0,1.0,14.0,6.0,1.0,0.0,0.0,0.0,7.0,7.0,2.0,4.0,0.0,7.0
784.0,83.0,450.0,8.0,5.0,338.0,69.0,129.0,33.0,7.0,1.0,179.0,178.0,1.75,4.38,160.0,181.0
32.0,4.0,15.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.91,4.57,0.0,7.0
272.0,52.0,147.0,2.0,4.0,112.0,27.0,22.0,6.0,2.0,0.0,63.0,62.0,2.14,4.31,39.0,68.0
780.0,101.0,440.0,1.0,4.0,354.0,64.0,80.0,21.0,1.0,0.0,184.0,183.0,1.85,4.23,134.0,188.0
300.0,39.0,165.0,15.0,3.0,95.0,35.0,48.0,8.0,0.0,1.0,56.0,48.0,2.58,5.71,30.0,51.0
162.0,16.0,94.0,0.0,3.0,73.0,14.0,19.0,1.0,0.0,0.0,40.0,39.0,1.91,4.03,19.0,40.0
457.0,48.0,260.0,12.0,4.0,187.0,64.0,56.0,14.0,3.0,2.0,95.0,93.0,2.03,4.81,77.0,111.0
261.0,28.0,159.0,5.0,5.0,112.0,40.0,47.0,2.0,1.0,0.0,63.0,62.0,1.88,4.13,49.0,63.0
292.0,40.0,149.0,0.0,4.0,116.0,12.0,9.0,3.0,0.0,0.0,64.0,64.0,3.17,4.56,30.0,64.0
64.0,6.0,35.0,0.0,3.0,28.0,8.0,3.0,0.0,0.0,0.0,14.0,14.0,2.0,4.57,12.0,14.0
1036.0,132.0,541.0,1.0,4.0,425.0,95.0,71.0,14.0,2.0,0.0,201.0,201.0,2.27,5.15,123.0,208.0
1259.0,146.0,704.0,0.0,4.0,578.0,31.0,127.0,21.0,1.0,0.0,279.0,279.0,1.96,4.51,197.0,287.0
631.0,58.0,348.0,0.0,4.0,266.0,40.0,19.0,8.0,0.0,0.0,128.0,128.0,2.13,4.93,75.0,136.0
748.0,69.0,426.0,2.0,4.0,332.0,70.0,39.0,8.0,1.0,0.0,147.0,147.0,1.75,5.09,105.0,171.0
397.0,35.0,248.0,0.0,4.0,170.0,18.0,48.0,6.0,0.0,0.0,100.0,100.0,2.11,3.97,80.0,100.0
229.0,24.0,118.0,0.0,3.0,95.0,29.0,6.0,0.0,0.0,0.0,51.0,51.0,2.76,4.49,34.0,51.0
72.0,4.0,43.0,0.0,3.0,30.0,4.0,4.0,2.0,0.0,0.0,17.0,17.0,1.8,4.24,7.0,17.0
57.0,9.0,35.0,0.0,2.0,20.0,10.0,1.0,0.0,0.0,0.0,10.0,10.0,3.56,5.7,0.0,12.0
635.0,62.0,378.0,0.0,4.0,302.0,24.0,23.0,7.0,1.0,0.0,149.0,149.0,2.15,4.26,60.0,149.0
62.0,9.0,35.0,0.0,3.0,30.0,3.0,2.0,3.0,0.0,0.0,12.0,12.0,3.16,5.17,5.0,14.0
230.0,36.0,120.0,0.0,3.0,92.0,22.0,5.0,1.0,0.0,0.0,37.0,36.0,2.71,6.25,22.0,39.0
24.0,2.0,11.0,0.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,4.0,4.0
395.0,60.0,196.0,0.0,4.0,146.0,30.0,5.0,1.0,0.0,0.0,81.0,81.0,3.26,4.88,18.0,81.0
348.0,42.0,202.0,0.0,4.0,146.0,75.0,31.0,1.0,1.0,0.0,74.0,74.0,1.88,4.7,36.0,83.0
238.0,39.0,134.0,0.0,4.0,94.0,29.0,25.0,6.0,0.0,0.0,57.0,57.0,2.31,4.18,18.0,60.0
478.0,58.0,307.0,0.0,5.0,223.0,5.0,6.0,1.0,2.0,0.0,110.0,110.0,2.94,4.35,63.0,111.0
790.0,97.0,446.0,0.0,4.0,320.0,91.0,112.0,27.0,0.0,0.0,170.0,170.0,2.36,4.65,116.0,184.0
103.0,13.0,53.0,0.0,3.0,44.0,4.0,4.0,2.0,1.0,0.0,17.0,17.0,3.22,6.06,7.0,17.0
411.0,38.0,237.0,14.0,5.0,171.0,35.0,54.0,15.0,2.0,1.0,87.0,87.0,1.83,4.72,62.0,90.0
340.0,38.0,207.0,3.0,5.0,140.0,24.0,28.0,15.0,2.0,0.0,89.0,89.0,1.25,3.82,77.0,89.0
118.0,21.0,58.0,0.0,2.0,49.0,6.0,1.0,0.0,0.0,0.0,22.0,22.0,2.27,5.36,5.0,23.0
104.0,14.0,59.0,0.0,3.0,46.0,13.0,8.0,0.0,0.0,0.0,24.0,24.0,1.96,4.33,13.0,25.0
104.0,16.0,47.0,0.0,2.0,38.0,3.0,1.0,0.0,0.0,0.0,18.0,18.0,3.25,5.78,9.0,18.0
7.0,0.0,7.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.17,1.75,1.0,4.0
107.0,15.0,58.0,0.0,1.0,48.0,3.0,0.0,0.0,0.0,0.0,19.0,19.0,4.12,5.63,4.0,19.0
31.0,6.0,18.0,0.0,2.0,15.0,0.0,2.0,1.0,0.0,0.0,7.0,7.0,4.43,4.43,0.0,7.0
195.0,23.0,102.0,0.0,3.0,79.0,10.0,20.0,2.0,0.0,0.0,32.0,32.0,3.42,6.09,9.0,37.0
1348.0,128.0,828.0,1.0,5.0,563.0,159.0,161.0,33.0,1.0,1.0,309.0,308.0,1.72,4.36,238.0,314.0
55.0,10.0,26.0,0.0,1.0,19.0,6.0,0.0,0.0,0.0,0.0,11.0,11.0,3.44,5.0,4.0,11.0
20.0,2.0,9.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.86,6.67,3.0,3.0
486.0,49.0,253.0,0.0,4.0,194.0,28.0,37.0,6.0,1.0,0.0,105.0,105.0,1.98,4.63,76.0,109.0
81.0,8.0,41.0,0.0,3.0,30.0,6.0,1.0,0.0,0.0,0.0,17.0,17.0,3.52,4.76,5.0,18.0
94.0,12.0,49.0,0.0,2.0,44.0,3.0,1.0,0.0,0.0,0.0,18.0,18.0,3.03,5.22,8.0,18.0
22.0,1.0,11.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,1.57,5.5,2.0,4.0
49.0,8.0,22.0,0.0,2.0,19.0,2.0,1.0,0.0,0.0,0.0,11.0,11.0,1.63,4.45,2.0,12.0
68.0,11.0,35.0,0.0,2.0,29.0,6.0,0.0,0.0,0.0,0.0,14.0,14.0,3.24,4.86,1.0,15.0
1251.0,145.0,755.0,0.0,4.0,566.0,87.0,87.0,12.0,0.0,0.0,290.0,290.0,2.25,4.31,209.0,293.0
58.0,8.0,28.0,0.0,2.0,22.0,7.0,0.0,1.0,0.0,0.0,15.0,14.0,2.41,3.79,5.0,14.0
205.0,28.0,106.0,0.0,3.0,90.0,17.0,1.0,1.0,0.0,0.0,46.0,46.0,2.18,4.46,16.0,46.0
84.0,10.0,42.0,0.0,3.0,28.0,5.0,4.0,1.0,0.0,0.0,17.0,17.0,2.63,4.94,5.0,18.0
634.0,72.0,352.0,8.0,4.0,245.0,87.0,63.0,9.0,0.0,0.0,132.0,132.0,2.2,4.8,97.0,136.0
157.0,17.0,89.0,1.0,3.0,67.0,2.0,13.0,1.0,0.0,0.0,30.0,29.0,2.03,5.24,25.0,31.0
73.0,12.0,35.0,0.0,3.0,28.0,7.0,8.0,0.0,0.0,0.0,13.0,13.0,2.7,5.62,4.0,15.0
85.0,5.0,49.0,0.0,4.0,31.0,17.0,7.0,1.0,0.0,0.0,18.0,15.0,1.59,4.67,13.0,15.0
2030.0,222.0,1187.0,4.0,4.0,966.0,346.0,95.0,18.0,4.0,1.0,499.0,499.0,2.04,4.07,244.0,501.0
205.0,30.0,113.0,3.0,4.0,93.0,6.0,7.0,1.0,0.0,0.0,46.0,46.0,2.18,4.46,24.0,46.0
73.0,5.0,35.0,0.0,2.0,32.0,11.0,0.0,0.0,0.0,0.0,17.0,17.0,3.45,4.29,0.0,17.0
63.0,15.0,24.0,0.0,4.0,22.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,3.32,5.25,6.0,12.0
95.0,9.0,46.0,0.0,2.0,38.0,10.0,0.0,1.0,0.0,0.0,21.0,21.0,2.44,4.52,10.0,22.0
1254.0,235.0,545.0,0.0,2.0,450.0,134.0,11.0,3.0,0.0,0.0,219.0,219.0,3.91,5.73,4.0,239.0
125.0,,,,,,,,,,,25.0,,,,,
36.0,9.0,15.0,0.0,2.0,15.0,3.0,6.0,0.0,0.0,0.0,8.0,8.0,3.27,4.5,3.0,8.0
415.0,48.0,247.0,0.0,4.0,178.0,37.0,34.0,15.0,0.0,0.0,106.0,106.0,1.42,3.92,84.0,110.0
13.0,1.0,8.0,0.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.6,4.33,3.0,3.0
56.0,5.0,34.0,0.0,3.0,21.0,4.0,6.0,0.0,0.0,0.0,11.0,11.0,2.43,5.09,7.0,12.0
79.0,17.0,29.0,0.0,2.0,27.0,6.0,0.0,0.0,0.0,0.0,13.0,13.0,4.39,6.08,0.0,13.0
24.0,6.0,13.0,0.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,1.0,4.0
135.0,14.0,74.0,0.0,4.0,54.0,9.0,6.0,0.0,0.0,0.0,31.0,31.0,2.18,4.35,16.0,31.0
70.0,,,,,,,,,,,14.0,,,,,
528.0,65.0,308.0,0.0,3.0,232.0,37.0,58.0,16.0,3.0,0.0,113.0,113.0,2.95,4.67,66.0,114.0
69.0,12.0,29.0,0.0,2.0,21.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,3.83,6.27,1.0,11.0
548.0,89.0,271.0,0.0,2.0,232.0,30.0,5.0,0.0,0.0,0.0,110.0,110.0,3.42,4.98,21.0,117.0
14.0,3.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.5,4.67,0.0,3.0
52.0,5.0,26.0,0.0,2.0,22.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,2.36,4.73,0.0,11.0
616.0,69.0,325.0,0.0,2.0,239.0,96.0,68.0,10.0,0.0,1.0,119.0,119.0,2.8,5.18,78.0,124.0
556.0,100.0,235.0,0.0,2.0,189.0,50.0,12.0,8.0,0.0,0.0,98.0,97.0,3.15,5.68,18.0,97.0
709.0,102.0,354.0,0.0,4.0,286.0,77.0,13.0,10.0,0.0,0.0,136.0,136.0,2.8,5.21,39.0,140.0
17.0,1.0,11.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.42,3.4,4.0,5.0
16.0,1.0,8.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.33,5.33,1.0,3.0
62.0,15.0,23.0,0.0,1.0,21.0,7.0,3.0,0.0,0.0,0.0,12.0,12.0,3.44,5.17,0.0,12.0
90.0,9.0,51.0,2.0,5.0,38.0,9.0,9.0,3.0,0.0,0.0,22.0,22.0,1.55,4.09,18.0,24.0
28.0,3.0,21.0,0.0,3.0,10.0,11.0,1.0,0.0,0.0,0.0,7.0,7.0,1.65,4.0,6.0,7.0
256.0,27.0,168.0,0.0,4.0,92.0,26.0,36.0,5.0,0.0,0.0,56.0,56.0,1.65,4.57,39.0,57.0
26.0,2.0,18.0,0.0,5.0,14.0,1.0,4.0,0.0,0.0,0.0,7.0,7.0,1.04,3.71,7.0,7.0
187.0,20.0,106.0,0.0,5.0,77.0,24.0,23.0,2.0,0.0,0.0,41.0,40.0,1.82,4.55,33.0,42.0
